,id,pl_pos_id,Round,Position,is_selected
345,R:13_P:Nathan Jones,R:13_P:Nathan Jones_MI,13,MI,1
346,R:16_P:Nathan Jones,R:16_P:Nathan Jones_FO,16,FO,1
347,R:3_P:Nathan Jones,R:3_P:Nathan Jones_FO,3,FO,1
348,R:16_P:Nathan Jones,R:16_P:Nathan Jones_MI,16,MI,1
349,R:3_P:Nathan Jones,R:3_P:Nathan Jones_MI,3,MI,1
350,R:18_P:Nathan Jones,R:18_P:Nathan Jones_FO,18,FO,1
351,R:5_P:Nathan Jones,R:5_P:Nathan Jones_FO,5,FO,1
352,R:18_P:Nathan Jones,R:18_P:Nathan Jones_MI,18,MI,1
353,R:5_P:Nathan Jones,R:5_P:Nathan Jones_MI,5,MI,1
354,R:20_P:Nathan Jones,R:20_P:Nathan Jones_FO,20,FO,1
355,R:11_P:Nathan Jones,R:11_P:Nathan Jones_FO,11,FO,1
356,R:20_P:Nathan Jones,R:20_P:Nathan Jones_MI,20,MI,1
357,R:11_P:Nathan Jones,R:11_P:Nathan Jones_MI,11,MI,1
358,R:22_P:Nathan Jones,R:22_P:Nathan Jones_FO,22,FO,1
359,R:10_P:Nathan Jones,R:10_P:Nathan Jones_FO,10,FO,1
360,R:22_P:Nathan Jones,R:22_P:Nathan Jones_MI,22,MI,1
361,R:10_P:Nathan Jones,R:10_P:Nathan Jones_MI,10,MI,1
362,R:2_P:Nathan Jones,R:2_P:Nathan Jones_FO,2,FO,1
363,R:2_P:Nathan Jones,R:2_P:Nathan Jones_MI,2,MI,1
364,R:7_P:Nathan Jones,R:7_P:Nathan Jones_FO,7,FO,1
365,R:7_P:Nathan Jones,R:7_P:Nathan Jones_MI,7,MI,1
366,R:15_P:Nathan Jones,R:15_P:Nathan Jones_FO,15,FO,1
367,R:15_P:Nathan Jones,R:15_P:Nathan Jones_MI,15,MI,1
368,R:17_P:Nathan Jones,R:17_P:Nathan Jones_FO,17,FO,1
369,R:17_P:Nathan Jones,R:17_P:Nathan Jones_MI,17,MI,1
370,R:19_P:Nathan Jones,R:19_P:Nathan Jones_FO,19,FO,1
371,R:19_P:Nathan Jones,R:19_P:Nathan Jones_MI,19,MI,1
372,R:21_P:Nathan Jones,R:21_P:Nathan Jones_FO,21,FO,1
373,R:21_P:Nathan Jones,R:21_P:Nathan Jones_MI,21,MI,1
374,R:1_P:Tom McDonald,R:1_P:Tom McDonald_FO,1,FO,1
375,R:4_P:Tom McDonald,R:4_P:Tom McDonald_FO,4,FO,1
376,R:23_P:Tom McDonald,R:23_P:Tom McDonald_FO,23,FO,1
377,R:6_P:Tom McDonald,R:6_P:Tom McDonald_FO,6,FO,1
378,R:8_P:Tom McDonald,R:8_P:Tom McDonald_FO,8,FO,1
379,R:9_P:Tom McDonald,R:9_P:Tom McDonald_FO,9,FO,1
380,R:12_P:Tom McDonald,R:12_P:Tom McDonald_FO,12,FO,1
381,R:13_P:Tom McDonald,R:13_P:Tom McDonald_FO,13,FO,1
382,R:16_P:Tom McDonald,R:16_P:Tom McDonald_FO,16,FO,1
383,R:3_P:Tom McDonald,R:3_P:Tom McDonald_FO,3,FO,1
384,R:18_P:Tom McDonald,R:18_P:Tom McDonald_FO,18,FO,1
385,R:5_P:Tom McDonald,R:5_P:Tom McDonald_FO,5,FO,1
386,R:20_P:Tom McDonald,R:20_P:Tom McDonald_FO,20,FO,1
387,R:11_P:Tom McDonald,R:11_P:Tom McDonald_FO,11,FO,1
388,R:22_P:Tom McDonald,R:22_P:Tom McDonald_FO,22,FO,1
389,R:10_P:Tom McDonald,R:10_P:Tom McDonald_FO,10,FO,1
390,R:2_P:Tom McDonald,R:2_P:Tom McDonald_FO,2,FO,1
391,R:7_P:Tom McDonald,R:7_P:Tom McDonald_FO,7,FO,1
392,R:15_P:Tom McDonald,R:15_P:Tom McDonald_FO,15,FO,1
393,R:17_P:Tom McDonald,R:17_P:Tom McDonald_FO,17,FO,1
394,R:19_P:Tom McDonald,R:19_P:Tom McDonald_FO,19,FO,1
395,R:21_P:Tom McDonald,R:21_P:Tom McDonald_FO,21,FO,1
396,R:1_P:Jake Melksham,R:1_P:Jake Melksham_FO,1,FO,1
397,R:4_P:Jake Melksham,R:4_P:Jake Melksham_FO,4,FO,1
398,R:23_P:Jake Melksham,R:23_P:Jake Melksham_FO,23,FO,1
399,R:6_P:Jake Melksham,R:6_P:Jake Melksham_FO,6,FO,1
400,R:8_P:Jake Melksham,R:8_P:Jake Melksham_FO,8,FO,1
401,R:9_P:Jake Melksham,R:9_P:Jake Melksham_FO,9,FO,1
402,R:12_P:Jake Melksham,R:12_P:Jake Melksham_FO,12,FO,1
403,R:13_P:Jake Melksham,R:13_P:Jake Melksham_FO,13,FO,1
404,R:16_P:Jake Melksham,R:16_P:Jake Melksham_FO,16,FO,1
405,R:3_P:Jake Melksham,R:3_P:Jake Melksham_FO,3,FO,1
406,R:18_P:Jake Melksham,R:18_P:Jake Melksham_FO,18,FO,1
407,R:5_P:Jake Melksham,R:5_P:Jake Melksham_FO,5,FO,1
408,R:20_P:Jake Melksham,R:20_P:Jake Melksham_FO,20,FO,1
409,R:11_P:Jake Melksham,R:11_P:Jake Melksham_FO,11,FO,1
410,R:22_P:Jake Melksham,R:22_P:Jake Melksham_FO,22,FO,1
411,R:10_P:Jake Melksham,R:10_P:Jake Melksham_FO,10,FO,1
412,R:2_P:Jake Melksham,R:2_P:Jake Melksham_FO,2,FO,1
413,R:7_P:Jake Melksham,R:7_P:Jake Melksham_FO,7,FO,1
414,R:15_P:Jake Melksham,R:15_P:Jake Melksham_FO,15,FO,1
415,R:17_P:Jake Melksham,R:17_P:Jake Melksham_FO,17,FO,1
416,R:19_P:Jake Melksham,R:19_P:Jake Melksham_FO,19,FO,1
417,R:21_P:Jake Melksham,R:21_P:Jake Melksham_FO,21,FO,1
418,R:1_P:Alex Neal-Bullen,R:1_P:Alex Neal-Bullen_FO,1,FO,1
419,R:4_P:Alex Neal-Bullen,R:4_P:Alex Neal-Bullen_FO,4,FO,1
420,R:23_P:Alex Neal-Bullen,R:23_P:Alex Neal-Bullen_FO,23,FO,1
421,R:6_P:Alex Neal-Bullen,R:6_P:Alex Neal-Bullen_FO,6,FO,1
422,R:8_P:Alex Neal-Bullen,R:8_P:Alex Neal-Bullen_FO,8,FO,1
423,R:9_P:Alex Neal-Bullen,R:9_P:Alex Neal-Bullen_FO,9,FO,1
424,R:12_P:Alex Neal-Bullen,R:12_P:Alex Neal-Bullen_FO,12,FO,1
425,R:13_P:Alex Neal-Bullen,R:13_P:Alex Neal-Bullen_FO,13,FO,1
426,R:16_P:Alex Neal-Bullen,R:16_P:Alex Neal-Bullen_FO,16,FO,1
427,R:3_P:Alex Neal-Bullen,R:3_P:Alex Neal-Bullen_FO,3,FO,1
428,R:18_P:Alex Neal-Bullen,R:18_P:Alex Neal-Bullen_FO,18,FO,1
429,R:5_P:Alex Neal-Bullen,R:5_P:Alex Neal-Bullen_FO,5,FO,1
430,R:20_P:Alex Neal-Bullen,R:20_P:Alex Neal-Bullen_FO,20,FO,1
431,R:11_P:Alex Neal-Bullen,R:11_P:Alex Neal-Bullen_FO,11,FO,1
432,R:22_P:Alex Neal-Bullen,R:22_P:Alex Neal-Bullen_FO,22,FO,1
433,R:10_P:Alex Neal-Bullen,R:10_P:Alex Neal-Bullen_FO,10,FO,1
434,R:2_P:Alex Neal-Bullen,R:2_P:Alex Neal-Bullen_FO,2,FO,1
435,R:7_P:Alex Neal-Bullen,R:7_P:Alex Neal-Bullen_FO,7,FO,1
436,R:15_P:Alex Neal-Bullen,R:15_P:Alex Neal-Bullen_FO,15,FO,1
437,R:17_P:Alex Neal-Bullen,R:17_P:Alex Neal-Bullen_FO,17,FO,1
438,R:19_P:Alex Neal-Bullen,R:19_P:Alex Neal-Bullen_FO,19,FO,1
439,R:21_P:Alex Neal-Bullen,R:21_P:Alex Neal-Bullen_FO,21,FO,1
440,R:1_P:Sam Weideman,R:1_P:Sam Weideman_FO,1,FO,1
441,R:4_P:Sam Weideman,R:4_P:Sam Weideman_FO,4,FO,1
442,R:23_P:Sam Weideman,R:23_P:Sam Weideman_FO,23,FO,1
443,R:6_P:Sam Weideman,R:6_P:Sam Weideman_FO,6,FO,1
444,R:8_P:Sam Weideman,R:8_P:Sam Weideman_FO,8,FO,1
445,R:9_P:Sam Weideman,R:9_P:Sam Weideman_FO,9,FO,1
446,R:12_P:Sam Weideman,R:12_P:Sam Weideman_FO,12,FO,1
447,R:13_P:Sam Weideman,R:13_P:Sam Weideman_FO,13,FO,1
448,R:16_P:Sam Weideman,R:16_P:Sam Weideman_FO,16,FO,1
449,R:3_P:Sam Weideman,R:3_P:Sam Weideman_FO,3,FO,1
450,R:18_P:Sam Weideman,R:18_P:Sam Weideman_FO,18,FO,1
451,R:5_P:Sam Weideman,R:5_P:Sam Weideman_FO,5,FO,1
452,R:20_P:Sam Weideman,R:20_P:Sam Weideman_FO,20,FO,1
453,R:11_P:Sam Weideman,R:11_P:Sam Weideman_FO,11,FO,1
454,R:22_P:Sam Weideman,R:22_P:Sam Weideman_FO,22,FO,1
455,R:10_P:Sam Weideman,R:10_P:Sam Weideman_FO,10,FO,1
456,R:2_P:Sam Weideman,R:2_P:Sam Weideman_FO,2,FO,1
457,R:7_P:Sam Weideman,R:7_P:Sam Weideman_FO,7,FO,1
458,R:15_P:Sam Weideman,R:15_P:Sam Weideman_FO,15,FO,1
459,R:17_P:Sam Weideman,R:17_P:Sam Weideman_FO,17,FO,1
460,R:19_P:Sam Weideman,R:19_P:Sam Weideman_FO,19,FO,1
461,R:21_P:Sam Weideman,R:21_P:Sam Weideman_FO,21,FO,1
462,R:1_P:Luke Jackson,R:1_P:Luke Jackson_FO,1,FO,1
463,R:4_P:Luke Jackson,R:4_P:Luke Jackson_FO,4,FO,1
464,R:23_P:Luke Jackson,R:23_P:Luke Jackson_FO,23,FO,1
465,R:6_P:Luke Jackson,R:6_P:Luke Jackson_FO,6,FO,1
466,R:8_P:Luke Jackson,R:8_P:Luke Jackson_FO,8,FO,1
467,R:9_P:Luke Jackson,R:9_P:Luke Jackson_FO,9,FO,1
468,R:12_P:Luke Jackson,R:12_P:Luke Jackson_FO,12,FO,1
469,R:13_P:Luke Jackson,R:13_P:Luke Jackson_FO,13,FO,1
470,R:16_P:Luke Jackson,R:16_P:Luke Jackson_FO,16,FO,1
471,R:3_P:Luke Jackson,R:3_P:Luke Jackson_FO,3,FO,1
472,R:18_P:Luke Jackson,R:18_P:Luke Jackson_FO,18,FO,1
473,R:5_P:Luke Jackson,R:5_P:Luke Jackson_FO,5,FO,1
474,R:20_P:Luke Jackson,R:20_P:Luke Jackson_FO,20,FO,1
475,R:11_P:Luke Jackson,R:11_P:Luke Jackson_FO,11,FO,1
476,R:22_P:Luke Jackson,R:22_P:Luke Jackson_FO,22,FO,1
477,R:10_P:Luke Jackson,R:10_P:Luke Jackson_FO,10,FO,1
478,R:2_P:Luke Jackson,R:2_P:Luke Jackson_FO,2,FO,1
479,R:7_P:Luke Jackson,R:7_P:Luke Jackson_FO,7,FO,1
480,R:15_P:Luke Jackson,R:15_P:Luke Jackson_FO,15,FO,1
481,R:17_P:Luke Jackson,R:17_P:Luke Jackson_FO,17,FO,1
482,R:19_P:Luke Jackson,R:19_P:Luke Jackson_FO,19,FO,1
483,R:21_P:Luke Jackson,R:21_P:Luke Jackson_FO,21,FO,1
484,R:1_P:Mitchell Hannan,R:1_P:Mitchell Hannan_FO,1,FO,1
485,R:4_P:Mitchell Hannan,R:4_P:Mitchell Hannan_FO,4,FO,1
486,R:23_P:Mitchell Hannan,R:23_P:Mitchell Hannan_FO,23,FO,1
487,R:6_P:Mitchell Hannan,R:6_P:Mitchell Hannan_FO,6,FO,1
488,R:8_P:Mitchell Hannan,R:8_P:Mitchell Hannan_FO,8,FO,1
489,R:9_P:Mitchell Hannan,R:9_P:Mitchell Hannan_FO,9,FO,1
490,R:12_P:Mitchell Hannan,R:12_P:Mitchell Hannan_FO,12,FO,1
491,R:13_P:Mitchell Hannan,R:13_P:Mitchell Hannan_FO,13,FO,1
492,R:16_P:Mitchell Hannan,R:16_P:Mitchell Hannan_FO,16,FO,1
493,R:3_P:Mitchell Hannan,R:3_P:Mitchell Hannan_FO,3,FO,1
494,R:18_P:Mitchell Hannan,R:18_P:Mitchell Hannan_FO,18,FO,1
495,R:5_P:Mitchell Hannan,R:5_P:Mitchell Hannan_FO,5,FO,1
496,R:20_P:Mitchell Hannan,R:20_P:Mitchell Hannan_FO,20,FO,1
497,R:11_P:Mitchell Hannan,R:11_P:Mitchell Hannan_FO,11,FO,1
498,R:22_P:Mitchell Hannan,R:22_P:Mitchell Hannan_FO,22,FO,1
499,R:10_P:Mitchell Hannan,R:10_P:Mitchell Hannan_FO,10,FO,1
500,R:2_P:Mitchell Hannan,R:2_P:Mitchell Hannan_FO,2,FO,1
501,R:7_P:Mitchell Hannan,R:7_P:Mitchell Hannan_FO,7,FO,1
502,R:15_P:Mitchell Hannan,R:15_P:Mitchell Hannan_FO,15,FO,1
503,R:17_P:Mitchell Hannan,R:17_P:Mitchell Hannan_FO,17,FO,1
504,R:19_P:Mitchell Hannan,R:19_P:Mitchell Hannan_FO,19,FO,1
505,R:21_P:Mitchell Hannan,R:21_P:Mitchell Hannan_FO,21,FO,1
506,R:1_P:Charlie Spargo,R:1_P:Charlie Spargo_FO,1,FO,1
507,R:4_P:Charlie Spargo,R:4_P:Charlie Spargo_FO,4,FO,1
508,R:23_P:Charlie Spargo,R:23_P:Charlie Spargo_FO,23,FO,1
509,R:6_P:Charlie Spargo,R:6_P:Charlie Spargo_FO,6,FO,1
510,R:8_P:Charlie Spargo,R:8_P:Charlie Spargo_FO,8,FO,1
511,R:9_P:Charlie Spargo,R:9_P:Charlie Spargo_FO,9,FO,1
512,R:12_P:Charlie Spargo,R:12_P:Charlie Spargo_FO,12,FO,1
513,R:13_P:Charlie Spargo,R:13_P:Charlie Spargo_FO,13,FO,1
514,R:16_P:Charlie Spargo,R:16_P:Charlie Spargo_FO,16,FO,1
515,R:3_P:Charlie Spargo,R:3_P:Charlie Spargo_FO,3,FO,1
516,R:18_P:Charlie Spargo,R:18_P:Charlie Spargo_FO,18,FO,1
517,R:5_P:Charlie Spargo,R:5_P:Charlie Spargo_FO,5,FO,1
518,R:20_P:Charlie Spargo,R:20_P:Charlie Spargo_FO,20,FO,1
519,R:11_P:Charlie Spargo,R:11_P:Charlie Spargo_FO,11,FO,1
520,R:22_P:Charlie Spargo,R:22_P:Charlie Spargo_FO,22,FO,1
521,R:10_P:Charlie Spargo,R:10_P:Charlie Spargo_FO,10,FO,1
522,R:2_P:Charlie Spargo,R:2_P:Charlie Spargo_FO,2,FO,1
523,R:7_P:Charlie Spargo,R:7_P:Charlie Spargo_FO,7,FO,1
524,R:15_P:Charlie Spargo,R:15_P:Charlie Spargo_FO,15,FO,1
525,R:17_P:Charlie Spargo,R:17_P:Charlie Spargo_FO,17,FO,1
526,R:19_P:Charlie Spargo,R:19_P:Charlie Spargo_FO,19,FO,1
527,R:21_P:Charlie Spargo,R:21_P:Charlie Spargo_FO,21,FO,1
528,R:1_P:Jayden Hunt,R:1_P:Jayden Hunt_FO,1,FO,1
529,R:4_P:Jayden Hunt,R:4_P:Jayden Hunt_FO,4,FO,1
530,R:23_P:Jayden Hunt,R:23_P:Jayden Hunt_FO,23,FO,1
531,R:6_P:Jayden Hunt,R:6_P:Jayden Hunt_FO,6,FO,1
532,R:8_P:Jayden Hunt,R:8_P:Jayden Hunt_FO,8,FO,1
533,R:9_P:Jayden Hunt,R:9_P:Jayden Hunt_FO,9,FO,1
534,R:12_P:Jayden Hunt,R:12_P:Jayden Hunt_FO,12,FO,1
535,R:13_P:Jayden Hunt,R:13_P:Jayden Hunt_FO,13,FO,1
536,R:16_P:Jayden Hunt,R:16_P:Jayden Hunt_FO,16,FO,1
537,R:3_P:Jayden Hunt,R:3_P:Jayden Hunt_FO,3,FO,1
538,R:18_P:Jayden Hunt,R:18_P:Jayden Hunt_FO,18,FO,1
539,R:5_P:Jayden Hunt,R:5_P:Jayden Hunt_FO,5,FO,1
540,R:20_P:Jayden Hunt,R:20_P:Jayden Hunt_FO,20,FO,1
541,R:11_P:Jayden Hunt,R:11_P:Jayden Hunt_FO,11,FO,1
542,R:22_P:Jayden Hunt,R:22_P:Jayden Hunt_FO,22,FO,1
543,R:10_P:Jayden Hunt,R:10_P:Jayden Hunt_FO,10,FO,1
544,R:2_P:Jayden Hunt,R:2_P:Jayden Hunt_FO,2,FO,1
545,R:7_P:Jayden Hunt,R:7_P:Jayden Hunt_FO,7,FO,1
546,R:15_P:Jayden Hunt,R:15_P:Jayden Hunt_FO,15,FO,1
547,R:17_P:Jayden Hunt,R:17_P:Jayden Hunt_FO,17,FO,1
548,R:19_P:Jayden Hunt,R:19_P:Jayden Hunt_FO,19,FO,1
549,R:21_P:Jayden Hunt,R:21_P:Jayden Hunt_FO,21,FO,1
550,R:1_P:Kysaiah Pickett,R:1_P:Kysaiah Pickett_FO,1,FO,1
551,R:4_P:Kysaiah Pickett,R:4_P:Kysaiah Pickett_FO,4,FO,1
552,R:23_P:Kysaiah Pickett,R:23_P:Kysaiah Pickett_FO,23,FO,1
553,R:6_P:Kysaiah Pickett,R:6_P:Kysaiah Pickett_FO,6,FO,1
554,R:8_P:Kysaiah Pickett,R:8_P:Kysaiah Pickett_FO,8,FO,1
555,R:9_P:Kysaiah Pickett,R:9_P:Kysaiah Pickett_FO,9,FO,1
556,R:12_P:Kysaiah Pickett,R:12_P:Kysaiah Pickett_FO,12,FO,1
557,R:13_P:Kysaiah Pickett,R:13_P:Kysaiah Pickett_FO,13,FO,1
558,R:16_P:Kysaiah Pickett,R:16_P:Kysaiah Pickett_FO,16,FO,1
559,R:3_P:Kysaiah Pickett,R:3_P:Kysaiah Pickett_FO,3,FO,1
560,R:18_P:Kysaiah Pickett,R:18_P:Kysaiah Pickett_FO,18,FO,1
561,R:5_P:Kysaiah Pickett,R:5_P:Kysaiah Pickett_FO,5,FO,1
562,R:20_P:Kysaiah Pickett,R:20_P:Kysaiah Pickett_FO,20,FO,1
563,R:11_P:Kysaiah Pickett,R:11_P:Kysaiah Pickett_FO,11,FO,1
564,R:22_P:Kysaiah Pickett,R:22_P:Kysaiah Pickett_FO,22,FO,1
565,R:10_P:Kysaiah Pickett,R:10_P:Kysaiah Pickett_FO,10,FO,1
566,R:2_P:Kysaiah Pickett,R:2_P:Kysaiah Pickett_FO,2,FO,1
567,R:7_P:Kysaiah Pickett,R:7_P:Kysaiah Pickett_FO,7,FO,1
568,R:15_P:Kysaiah Pickett,R:15_P:Kysaiah Pickett_FO,15,FO,1
569,R:17_P:Kysaiah Pickett,R:17_P:Kysaiah Pickett_FO,17,FO,1
570,R:19_P:Kysaiah Pickett,R:19_P:Kysaiah Pickett_FO,19,FO,1
571,R:21_P:Kysaiah Pickett,R:21_P:Kysaiah Pickett_FO,21,FO,1
572,R:1_P:Toby Bedford,R:1_P:Toby Bedford_FO,1,FO,1
573,R:4_P:Toby Bedford,R:4_P:Toby Bedford_FO,4,FO,1
574,R:23_P:Toby Bedford,R:23_P:Toby Bedford_FO,23,FO,1
575,R:6_P:Toby Bedford,R:6_P:Toby Bedford_FO,6,FO,1
576,R:8_P:Toby Bedford,R:8_P:Toby Bedford_FO,8,FO,1
577,R:9_P:Toby Bedford,R:9_P:Toby Bedford_FO,9,FO,1
578,R:12_P:Toby Bedford,R:12_P:Toby Bedford_FO,12,FO,1
579,R:13_P:Toby Bedford,R:13_P:Toby Bedford_FO,13,FO,1
580,R:16_P:Toby Bedford,R:16_P:Toby Bedford_FO,16,FO,1
581,R:3_P:Toby Bedford,R:3_P:Toby Bedford_FO,3,FO,1
582,R:18_P:Toby Bedford,R:18_P:Toby Bedford_FO,18,FO,1
583,R:5_P:Toby Bedford,R:5_P:Toby Bedford_FO,5,FO,1
584,R:20_P:Toby Bedford,R:20_P:Toby Bedford_FO,20,FO,1
585,R:11_P:Toby Bedford,R:11_P:Toby Bedford_FO,11,FO,1
586,R:22_P:Toby Bedford,R:22_P:Toby Bedford_FO,22,FO,1
587,R:10_P:Toby Bedford,R:10_P:Toby Bedford_FO,10,FO,1
588,R:2_P:Toby Bedford,R:2_P:Toby Bedford_FO,2,FO,1
589,R:7_P:Toby Bedford,R:7_P:Toby Bedford_FO,7,FO,1
590,R:15_P:Toby Bedford,R:15_P:Toby Bedford_FO,15,FO,1
591,R:17_P:Toby Bedford,R:17_P:Toby Bedford_FO,17,FO,1
592,R:19_P:Toby Bedford,R:19_P:Toby Bedford_FO,19,FO,1
593,R:21_P:Toby Bedford,R:21_P:Toby Bedford_FO,21,FO,1
594,R:1_P:Clayton Oliver,R:1_P:Clayton Oliver_MI,1,MI,1
595,R:4_P:Clayton Oliver,R:4_P:Clayton Oliver_MI,4,MI,1
596,R:23_P:Clayton Oliver,R:23_P:Clayton Oliver_MI,23,MI,1
597,R:6_P:Clayton Oliver,R:6_P:Clayton Oliver_MI,6,MI,1
598,R:8_P:Clayton Oliver,R:8_P:Clayton Oliver_MI,8,MI,1
599,R:9_P:Clayton Oliver,R:9_P:Clayton Oliver_MI,9,MI,1
600,R:12_P:Clayton Oliver,R:12_P:Clayton Oliver_MI,12,MI,1
601,R:13_P:Clayton Oliver,R:13_P:Clayton Oliver_MI,13,MI,1
602,R:16_P:Clayton Oliver,R:16_P:Clayton Oliver_MI,16,MI,1
603,R:3_P:Clayton Oliver,R:3_P:Clayton Oliver_MI,3,MI,1
604,R:18_P:Clayton Oliver,R:18_P:Clayton Oliver_MI,18,MI,1
605,R:5_P:Clayton Oliver,R:5_P:Clayton Oliver_MI,5,MI,1
606,R:20_P:Clayton Oliver,R:20_P:Clayton Oliver_MI,20,MI,1
607,R:11_P:Clayton Oliver,R:11_P:Clayton Oliver_MI,11,MI,1
608,R:22_P:Clayton Oliver,R:22_P:Clayton Oliver_MI,22,MI,1
609,R:10_P:Clayton Oliver,R:10_P:Clayton Oliver_MI,10,MI,1
610,R:2_P:Clayton Oliver,R:2_P:Clayton Oliver_MI,2,MI,1
611,R:7_P:Clayton Oliver,R:7_P:Clayton Oliver_MI,7,MI,1
612,R:15_P:Clayton Oliver,R:15_P:Clayton Oliver_MI,15,MI,1
613,R:17_P:Clayton Oliver,R:17_P:Clayton Oliver_MI,17,MI,1
614,R:19_P:Clayton Oliver,R:19_P:Clayton Oliver_MI,19,MI,1
615,R:21_P:Clayton Oliver,R:21_P:Clayton Oliver_MI,21,MI,1
616,R:1_P:Christian Petracca,R:1_P:Christian Petracca_MI,1,MI,1
617,R:4_P:Christian Petracca,R:4_P:Christian Petracca_MI,4,MI,1
618,R:23_P:Christian Petracca,R:23_P:Christian Petracca_MI,23,MI,1
619,R:6_P:Christian Petracca,R:6_P:Christian Petracca_MI,6,MI,1
620,R:8_P:Christian Petracca,R:8_P:Christian Petracca_MI,8,MI,1
621,R:9_P:Christian Petracca,R:9_P:Christian Petracca_MI,9,MI,1
622,R:12_P:Christian Petracca,R:12_P:Christian Petracca_MI,12,MI,1
623,R:13_P:Christian Petracca,R:13_P:Christian Petracca_MI,13,MI,1
624,R:16_P:Christian Petracca,R:16_P:Christian Petracca_MI,16,MI,1
625,R:3_P:Christian Petracca,R:3_P:Christian Petracca_MI,3,MI,1
626,R:18_P:Christian Petracca,R:18_P:Christian Petracca_MI,18,MI,1
627,R:5_P:Christian Petracca,R:5_P:Christian Petracca_MI,5,MI,1
628,R:20_P:Christian Petracca,R:20_P:Christian Petracca_MI,20,MI,1
629,R:11_P:Christian Petracca,R:11_P:Christian Petracca_MI,11,MI,1
630,R:22_P:Christian Petracca,R:22_P:Christian Petracca_MI,22,MI,1
631,R:10_P:Christian Petracca,R:10_P:Christian Petracca_MI,10,MI,1
632,R:2_P:Christian Petracca,R:2_P:Christian Petracca_MI,2,MI,1
633,R:7_P:Christian Petracca,R:7_P:Christian Petracca_MI,7,MI,1
634,R:15_P:Christian Petracca,R:15_P:Christian Petracca_MI,15,MI,1
635,R:17_P:Christian Petracca,R:17_P:Christian Petracca_MI,17,MI,1
636,R:19_P:Christian Petracca,R:19_P:Christian Petracca_MI,19,MI,1
637,R:21_P:Christian Petracca,R:21_P:Christian Petracca_MI,21,MI,1
638,R:1_P:Jack Viney,R:1_P:Jack Viney_MI,1,MI,1
639,R:4_P:Jack Viney,R:4_P:Jack Viney_MI,4,MI,1
640,R:23_P:Jack Viney,R:23_P:Jack Viney_MI,23,MI,1
641,R:6_P:Jack Viney,R:6_P:Jack Viney_MI,6,MI,1
642,R:8_P:Jack Viney,R:8_P:Jack Viney_MI,8,MI,1
643,R:9_P:Jack Viney,R:9_P:Jack Viney_MI,9,MI,1
644,R:12_P:Jack Viney,R:12_P:Jack Viney_MI,12,MI,1
645,R:13_P:Jack Viney,R:13_P:Jack Viney_MI,13,MI,1
646,R:16_P:Jack Viney,R:16_P:Jack Viney_MI,16,MI,1
647,R:3_P:Jack Viney,R:3_P:Jack Viney_MI,3,MI,1
648,R:18_P:Jack Viney,R:18_P:Jack Viney_MI,18,MI,1
649,R:5_P:Jack Viney,R:5_P:Jack Viney_MI,5,MI,1
650,R:20_P:Jack Viney,R:20_P:Jack Viney_MI,20,MI,1
651,R:11_P:Jack Viney,R:11_P:Jack Viney_MI,11,MI,1
652,R:22_P:Jack Viney,R:22_P:Jack Viney_MI,22,MI,1
653,R:10_P:Jack Viney,R:10_P:Jack Viney_MI,10,MI,1
654,R:2_P:Jack Viney,R:2_P:Jack Viney_MI,2,MI,1
655,R:7_P:Jack Viney,R:7_P:Jack Viney_MI,7,MI,1
656,R:15_P:Jack Viney,R:15_P:Jack Viney_MI,15,MI,1
657,R:17_P:Jack Viney,R:17_P:Jack Viney_MI,17,MI,1
658,R:19_P:Jack Viney,R:19_P:Jack Viney_MI,19,MI,1
659,R:21_P:Jack Viney,R:21_P:Jack Viney_MI,21,MI,1
660,R:1_P:Ed Langdon,R:1_P:Ed Langdon_MI,1,MI,1
661,R:4_P:Ed Langdon,R:4_P:Ed Langdon_MI,4,MI,1
662,R:23_P:Ed Langdon,R:23_P:Ed Langdon_MI,23,MI,1
663,R:6_P:Ed Langdon,R:6_P:Ed Langdon_MI,6,MI,1
664,R:8_P:Ed Langdon,R:8_P:Ed Langdon_MI,8,MI,1
665,R:9_P:Ed Langdon,R:9_P:Ed Langdon_MI,9,MI,1
666,R:12_P:Ed Langdon,R:12_P:Ed Langdon_MI,12,MI,1
667,R:13_P:Ed Langdon,R:13_P:Ed Langdon_MI,13,MI,1
668,R:16_P:Ed Langdon,R:16_P:Ed Langdon_MI,16,MI,1
669,R:3_P:Ed Langdon,R:3_P:Ed Langdon_MI,3,MI,1
670,R:18_P:Ed Langdon,R:18_P:Ed Langdon_MI,18,MI,1
671,R:5_P:Ed Langdon,R:5_P:Ed Langdon_MI,5,MI,1
672,R:20_P:Ed Langdon,R:20_P:Ed Langdon_MI,20,MI,1
673,R:11_P:Ed Langdon,R:11_P:Ed Langdon_MI,11,MI,1
674,R:22_P:Ed Langdon,R:22_P:Ed Langdon_MI,22,MI,1
675,R:10_P:Ed Langdon,R:10_P:Ed Langdon_MI,10,MI,1
676,R:2_P:Ed Langdon,R:2_P:Ed Langdon_MI,2,MI,1
677,R:7_P:Ed Langdon,R:7_P:Ed Langdon_MI,7,MI,1
678,R:15_P:Ed Langdon,R:15_P:Ed Langdon_MI,15,MI,1
679,R:17_P:Ed Langdon,R:17_P:Ed Langdon_MI,17,MI,1
680,R:19_P:Ed Langdon,R:19_P:Ed Langdon_MI,19,MI,1
681,R:21_P:Ed Langdon,R:21_P:Ed Langdon_MI,21,MI,1
